app,source_text,suggested_ar,status
erpnext,Batch {0} and Warehouse,,unreviewed
erpnext,Batch {0} is not available in warehouse {1},,unreviewed
erpnext,Below Subscription Plans are of different currency to the party default billing currency/Company currency: {0},,unreviewed
erpnext,"Billed, Received & Returned",,unreviewed
erpnext,Billing Address does not belong to the {0},,unreviewed
erpnext,Billing Interval in Subscription Plan must be Month to follow calendar months,,unreviewed
erpnext,Biot,,unreviewed
erpnext,Biotechnology,,unreviewed
erpnext,"Bold text for emphasis (totals, major headings)",,unreviewed
erpnext,Booking stock value across multiple accounts will make it harder to track stock and account value.,,unreviewed
erpnext,Both Payable Account: {0} and Advance Account: {1} must be of same currency for company: {2},,unreviewed
erpnext,Both Receivable Account: {0} and Advance Account: {1} must be of same currency for company: {2},,unreviewed
erpnext,Both {0} Account: {1} and Advance Account: {2} must be of same currency for company: {3},,unreviewed
erpnext,Broadcasting,,unreviewed
erpnext,Brokerage,,unreviewed
erpnext,Btu (It),,unreviewed
erpnext,Btu (Mean),,unreviewed
erpnext,Btu (Th),,unreviewed
erpnext,Btu/Hour,,unreviewed
erpnext,Btu/Minutes,,unreviewed
erpnext,Btu/Seconds,,unreviewed
erpnext,Bucket Size,,unreviewed
erpnext,Bushel (UK),,unreviewed
erpnext,Bushel (US Dry Level),,unreviewed
erpnext,Buyer of Goods and Services.,,unreviewed
erpnext,"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a <a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>Naming Series</a> choose the 'Naming Series' option.",,unreviewed
erpnext,Bypass credit check at Sales Order,,unreviewed
erpnext,CODE-39,,unreviewed
erpnext,Caballeria,,unreviewed
erpnext,Cable Length,,unreviewed
erpnext,Cable Length (UK),,unreviewed
erpnext,Cable Length (US),,unreviewed
erpnext,Calculate Product Bundle Price based on Child Items' Rates,,unreviewed
erpnext,Calculate but don't show on final report,,unreviewed
erpnext,Calculate daily depreciation using total days in depreciation period,,unreviewed
erpnext,Calibre,,unreviewed
erpnext,Call Again,,unreviewed
erpnext,Call Ended,,unreviewed
erpnext,Call Handling Schedule,,unreviewed
erpnext,Call Received By,,unreviewed
erpnext,Call Receiving Device,,unreviewed
erpnext,Call Routing,,unreviewed
erpnext,Call Schedule Row {0}: To time slot should always be ahead of From time slot.,,unreviewed
erpnext,Call Summary Saved,,unreviewed
erpnext,Call Type,,unreviewed
erpnext,Callback,,unreviewed
erpnext,Calorie (Food),,unreviewed
erpnext,Calorie (It),,unreviewed
erpnext,Calorie (Mean),,unreviewed
erpnext,Calorie (Th),,unreviewed
erpnext,Calorie/Seconds,,unreviewed
erpnext,Can not close Work Order. Since {0} Job Cards are in Work In Progress state.,,unreviewed
erpnext,"Can not filter based on Child Account, if grouped by Account",,unreviewed
erpnext,Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',,unreviewed
erpnext,"Can't change the valuation method, as there are transactions against some items which do not have its own valuation method",,unreviewed
erpnext,Cannot Resubmit Ledger entries for vouchers in Closed fiscal year.,,unreviewed
erpnext,"Cannot amend {0} {1}, please create a new one instead.",,unreviewed
erpnext,Cannot apply TDS against multiple parties in one entry,,unreviewed
erpnext,Cannot cancel Asset Depreciation Schedule {0} as it has a draft journal entry {1}.,,unreviewed
erpnext,Cannot cancel POS Closing Entry,,unreviewed
erpnext,"Cannot cancel Stock Reservation Entry {0}, as it has used in the work order {1}. Please cancel the work order first or unreserved the stock",,unreviewed
erpnext,Cannot cancel as processing of cancelled documents is pending.,,unreviewed
erpnext,Cannot cancel the transaction. Reposting of item valuation on submission is not completed yet.,,unreviewed
erpnext,Cannot cancel this Manufacturing Stock Entry as quantity of Finished Good produced cannot be less than quantity delivered in the linked Subcontracting Inward Order.,,unreviewed
erpnext,Cannot cancel this document as it is linked with the submitted asset {asset_link}. Please cancel the asset to continue.,,unreviewed
erpnext,Cannot change Reference Document Type.,,unreviewed
erpnext,Cannot complete task {0} as its dependant task {1} are not completed / cancelled.,,unreviewed
erpnext,Cannot convert Task to non-group because the following child Tasks exist: {0}.,,unreviewed
erpnext,Cannot convert to Group because Account Type is selected.,,unreviewed
erpnext,Cannot create Stock Reservation Entries for future dated Purchase Receipts.,,unreviewed
erpnext,Cannot create a pick list for Sales Order {0} because it has reserved stock. Please unreserve the stock in order to create a pick list.,,unreviewed
erpnext,Cannot create accounting entries against disabled accounts: {0},,unreviewed
erpnext,Cannot create return for consolidated invoice {0}.,,unreviewed
erpnext,Cannot delete Exchange Gain/Loss row,,unreviewed
erpnext,Cannot delete an item which has been ordered,,unreviewed
erpnext,"Cannot disable perpetual inventory, as there are existing Stock Ledger Entries for the company {0}. Please cancel the stock transactions first and try again.",,unreviewed
erpnext,Cannot disassemble more than produced quantity.,,unreviewed
erpnext,"Cannot enable Item-wise Inventory Account, as there are existing Stock Ledger Entries for the company {0} with Warehouse-wise Inventory Account. Please cancel the stock transactions first and try again.",,unreviewed
erpnext,Cannot enqueue multi docs for one company. {0} is already queued/running for company: {1},,unreviewed
erpnext,Cannot find Item or Warehouse with this Barcode,,unreviewed
erpnext,Cannot find a default warehouse for item {0}. Please set one in the Item Master or in Stock Settings.,,unreviewed
erpnext,Cannot make any transactions until the deletion job is completed,,unreviewed
erpnext,Cannot produce more item for {0},,unreviewed
erpnext,Cannot produce more than {0} items for {1},,unreviewed
erpnext,Cannot receive from customer against negative outstanding,,unreviewed
erpnext,Cannot reduce quantity than ordered or purchased quantity,,unreviewed
erpnext,Cannot retrieve link token for update. Check Error Log for more information,,unreviewed
erpnext,Cannot retrieve link token. Check Error Log for more information,,unreviewed
erpnext,Cannot {0} from {1} without any negative outstanding invoice,,unreviewed
erpnext,Canonical URI,,unreviewed
erpnext,Capital Equipment,,unreviewed
erpnext,Capitalize this asset before submitting.,,unreviewed
erpnext,Carat,,unreviewed
erpnext,Carriage Paid To,,unreviewed
erpnext,Carriage and Insurance Paid to,,unreviewed
erpnext,Categorize By,,unreviewed
erpnext,Celsius,,unreviewed
erpnext,Cental,,unreviewed
erpnext,Centiarea,,unreviewed
erpnext,Centigram/Litre,,unreviewed
erpnext,Centilitre,,unreviewed
erpnext,Centimeter,,unreviewed
erpnext,Chain,,unreviewed
erpnext,Changed customer name to '{}' as '{}' already exists.,,unreviewed
erpnext,"Changing the valuation method to Moving Average will affect new transactions. If backdated entries are added, earlier FIFO-based entries will be reposted, which may change closing balances.",,unreviewed
erpnext,Charge of type 'Actual' in row {0} cannot be included in Item Rate or Paid Amount,,unreviewed
erpnext,Charges are updated in Purchase Receipt against each item,,unreviewed
erpnext,"Charges will be distributed proportionately based on item qty or amount, as per your selection",,unreviewed
erpnext,Checking this will round off the tax amount to the nearest integer,,unreviewed
erpnext,Chemical,,unreviewed
erpnext,Chief Executive Officer,,unreviewed
erpnext,Chief Financial Officer,,unreviewed
erpnext,Chief Operating Officer,,unreviewed
erpnext,Chief Technology Officer,,unreviewed
erpnext,Classification of Customers by region,,unreviewed
erpnext,Click on 'Get Finished Goods for Manufacture' to fetch the items from the above Sales Orders. Items only for which a BOM is present will be fetched.,,unreviewed
erpnext,Click on Add to Holidays. This will populate the holidays table with all the dates that fall on the selected weekly off. Repeat the process for populating the dates for all your weekly holidays,,unreviewed
erpnext,Click on Get Sales Orders to fetch sales orders based on the above filters.,,unreviewed
erpnext,Click this button if you encounter a negative stock error for a serial or batch item. The system will fetch the available serials or batches automatically.,,unreviewed
erpnext,Click to add email / phone,,unreviewed
erpnext,Closing [Opening + Total] ,,unreviewed
erpnext,"Code to reference this line in formulas (e.g., REV100, EXP200, ASSET100)",,unreviewed
erpnext,"Color to highlight values (e.g., red for exceptions)",,unreviewed
erpnext,Columns are not according to template. Please compare the uploaded file with standard template,,unreviewed
erpnext,Combined invoice portion must equal 100%,,unreviewed
erpnext,Company Address is missing. You don't have permission to update it. Please contact your System Manager.,,unreviewed
erpnext,Company and Posting Date is mandatory,,unreviewed
erpnext,Company is mandatory,,unreviewed
erpnext,Company is mandatory for company account,,unreviewed
erpnext,Company is mandatory for generating an invoice. Please set a default company in Global Defaults.,,unreviewed
erpnext,Company which internal customer represents,,unreviewed
erpnext,Company which internal customer represents.,,unreviewed
erpnext,Company which internal supplier represents,,unreviewed
erpnext,Company {0} added multiple times,,unreviewed
erpnext,Company {0} is added more than once,,unreviewed
erpnext,Company {} does not exist yet. Taxes setup aborted.,,unreviewed
erpnext,Company {} does not match with POS Profile Company {},,unreviewed
erpnext,Completion Date can not be before Failure Date. Please adjust the dates accordingly.,,unreviewed
erpnext,Conditional Rule Examples,,unreviewed
erpnext,Configure the action to stop the transaction or just warn if the same rate is not maintained.,,unreviewed
erpnext,Consolidated Trial Balance can be generated for Companies having same root Company.,,unreviewed
erpnext,Consolidated Trial balance could not be generated as Exchange Rate from {0} to {1} is not available for {2}.,,unreviewed
erpnext,Consulting,,unreviewed
erpnext,Consumables,,unreviewed
erpnext,Consumed Qty cannot be greater than Reserved Qty for item {0},,unreviewed
erpnext,"Consumed Stock Items, Consumed Asset Items or Consumed Service Items is mandatory for Capitalization",,unreviewed
erpnext,Consumed quantity of item {0} exceeds transferred quantity.,,unreviewed
erpnext,Consumer Products,,unreviewed
erpnext,Contact Person does not belong to the {0},,unreviewed
erpnext,Conversion factor for item {0} has been reset to 1.0 as the uom {1} is same as stock uom {2}.,,unreviewed
erpnext,"Conversion rate is 1.00, but document currency is different from company currency",,unreviewed
erpnext,Conversion rate must be 1.00 if document currency is same as company currency,,unreviewed
erpnext,Cosmetics,,unreviewed
erpnext,Cost Center for Item rows has been updated to {0},,unreviewed
erpnext,"Cost Center is a part of Cost Center Allocation, hence cannot be converted to a group",,unreviewed
erpnext,Cost Center with Allocation records can not be converted to a group,,unreviewed
erpnext,Cost Center {0} cannot be used for allocation as it is used as main cost center in other allocation record.,,unreviewed
erpnext,Cost Center {} doesn't belong to Company {},,unreviewed
erpnext,Cost Center {} is a group cost center and group cost centers cannot be used in transactions,,unreviewed
erpnext,Cost and Freight,,unreviewed
erpnext,Cost of Goods Sold Account in Items Table,,unreviewed
erpnext,"Cost, Insurance and Freight",,unreviewed
erpnext,Costing and Billing fields has been updated,,unreviewed
erpnext,Could Not Delete Demo Data,,unreviewed
erpnext,Could not detect the Company for updating Bank Accounts,,unreviewed
erpnext,Could not find a suitable shift to match the difference: {0},,unreviewed
erpnext,Could not find path for ,,unreviewed
erpnext,Coulomb,,unreviewed
erpnext,Cr,,unreviewed
erpnext,Create Employee records.,,unreviewed
erpnext,Create Payment Entry for Consolidated POS Invoices.,,unreviewed
erpnext,Create a variant with the template image.,,unreviewed
erpnext,Create in Draft Status,,unreviewed
erpnext,Create {0} {1} ?,,unreviewed
erpnext,Creating Delivery Schedule...,,unreviewed
erpnext,Creating Packing Slip ...,,unreviewed
erpnext,Creating Purchase Invoices ...,,unreviewed
erpnext,Creating Sales Invoices ...,,unreviewed
erpnext,Creating Subcontracting Inward Order ...,,unreviewed
erpnext,Creating Subcontracting Order ...,,unreviewed
erpnext,Creating Subcontracting Receipt ...,,unreviewed
erpnext,Creating User...,,unreviewed
erpnext,Creation of <b><a href='/app/{0}'>{1}(s)</a></b> successful,,unreviewed
erpnext,"Creation of {0} failed.
""
""\t\t\t\tCheck <b><a href=\""/app/bulk-transaction-log\"">Bulk Transaction Log</a></b>",,unreviewed
erpnext,"Creation of {0} partially successful.
""
""\t\t\t\tCheck <b><a href=\""/app/bulk-transaction-log\"">Bulk Transaction Log</a></b>",,unreviewed
erpnext,"Credit Note will update it's own outstanding amount, even if 'Return Against' is specified.",,unreviewed
erpnext,Criteria weights must add up to 100%,,unreviewed
erpnext,Cron Interval should be between 1 and 59 Min,,unreviewed
erpnext,Cross Listing of Item in multiple groups,,unreviewed
erpnext,Cubic Centimeter,,unreviewed
erpnext,Cubic Decimeter,,unreviewed
erpnext,Cubic Foot,,unreviewed
erpnext,Cubic Inch,,unreviewed
